DIRCON,NOMBRE_OPERADOR,OPERADOR,DANE DEPARTAMENTO,DEPARTAMENTO,DANE MUNICIPIO,MUNICIPIO,DANE CENTRO POBLADO,CENTRO POBLADO,ESTADO,COORDENADAS DE REFERENCIA LATITUD,COORDENADAS DE REFERENCIA LONGITUD,INICIO DE OPERACIÓN,FECHA FIN OPERACIÓN,FECHACORTE,VIGENCIA],N° USUARIOS ACTIVOS MES,TRAFICO MENSUAL (GB),VELOCIDAD SUBIDA (Mb),VELOCIDAD BAJADA (Mb),INVERSIÓN
72093,RED DE INGENIERIA S.A.S.,804012847-1,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,13657005,SAN CAYETANO,DESCONECTADA,"10,08138889","-75,14027778",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71477,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41001,NEIVA,41001000,VEREDA COROZAL,DESCONECTADA,"3,15055000","-75,44805000",2020-01-30,2021-10-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71392,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25288,FUQUENE,25288000,NEMOGA,DESCONECTADA,"5,37250000","-75,79139000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71004,RED DE INGENIERIA S.A.S.,804012847-1,05,ANTIOQUIA,05031,AMALFI,5031000,VEREDA LA MANGUITA,DESCONECTADA,"6,80139000","-74,92611000",2019-12-08,2021-09-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71879,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73563,PRADO,73563019,OJO DE AGUA,DESCONECTADA,"3,75278000","-74,73833000",2019-12-03,2021-09-02,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72494,EMTEL,891502163-1,27,CHOCO,27800,UNGUIA,27800005,TITUMATE,DESCONECTADA,"8,30611000","-77,07777000",2020-10-01,2022-06-30,2022-10-30,2022-12-31,2158,"39,41",5,10,"119630563,20"
71887,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73624,ROVIRA,73624000,VEREDA GUADUAL BAJO,DESCONECTADA,"4,21583000","-75,33583000",2019-12-06,2021-09-05,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71925,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76036,ANDALUCIA,76036004,PARDO,DESCONECTADA,"4,08056000","-76,08500000",2019-12-18,2021-09-17,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71830,RED DE INGENIERIA S.A.S.,804012847-1,73,TOLIMA,73226,CUNDAY,73226002,SAN PABLO,DESCONECTADA,"3,93167000","-74,67028000",2019-11-30,2021-08-29,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71213,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19364,JAMBALO,19364000,VEREDA EL TABLON,DESCONECTADA,"2,90750000","-76,31472000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4954,"642,77",120,9,"27692260,00"
71575,RED DE INGENIERIA S.A.S.,804012847-1,54,NORTE DE SANTANDER,54109,BUCARASICA,54109002,CORREGIMIENTO LA CURVA,DESCONECTADA,"8,03100000","-72,94356000",2019-12-16,2021-09-15,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71967,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76563,PRADERA,76563027,CORREGIMIENTO EL ARENILLO,DESCONECTADA,"3,47861000","-76,18222000",2019-12-15,2021-09-14,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71710,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68615,RIONEGRO,68615000,CORREGIMIENTO DE GALAPAGOS,DESCONECTADA,"7,31472000","-73,17833000",2019-12-09,2021-09-08,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72154,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23162,CERETE,23162006,RETIRO DE LOS INDIOS,DESCONECTADA,"8,85916667","-75,81472222",2020-08-21,2022-02-20,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72483,EMTEL,891502163-1,27,CHOCO,27450,MEDIO SAN JUAN,27450012,SAN MIGUEL,DESCONECTADA,"4,80638900","-76,87361000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,4068,"105,40",18,10,"119630563,20"
72184,RED DE INGENIERIA S.A.S.,804012847-1,25,CUNDINAMARCA,25815,TOCAIMA,25815007,LA COLORADA,DESCONECTADA,"4,45000000","-74,66555556",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72401,EMTEL,891502163-1,81,ARAUCA,81794,TAME,81794002,FLOR AMARILLO,DESCONECTADA,"6,52416700","-71,50250000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1519,"47,47",7,10,"119630563,20"
71678,RED DE INGENIERIA S.A.S.,804012847-1,68,SANTANDER,68406,LEBRIJA,68406000,CORREGIMIENTO URIBE URIBE,DESCONECTADA,"7,18667000","-73,31083000",2019-12-07,2021-09-06,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72354,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76828,TRUJILLO,76828003,CRISTALES,DESCONECTADA,"4,18388889","-76,38722222",2020-08-13,2022-02-12,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71956,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,76111002,EL PLACER,DESCONECTADA,"3,90167000","-76,21167000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,66,"12,00",4,9,"27692260,00"
71472,RED DE INGENIERIA S.A.S.,804012847-1,41,HUILA,41001,NEIVA,41001029,CEDRAL,DESCONECTADA,"2,93361000","-74,99861000",2019-12-04,2021-09-03,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72346,RED DE INGENIERIA S.A.S.,804012847-1,76,VALLE DEL CAUCA,76736,SEVILLA,76736000,LA MARIA,DESCONECTADA,"4,26527778","-75,95250000",2020-08-10,2022-02-09,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71151,RED DE INGENIERIA S.A.S.,804012847-1,15,BOYACA,15822,TOTA,15822000,CORALES,DESCONECTADA,"5,50222000","-73,00278000",2019-12-05,2021-09-04,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71334,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23300,COTORRA,23300016,TREMENTINO,DESCONECTADA,"9,07722000","-75,72500000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71214,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19364,JAMBALO,19364000,VEREDA EL TABLON,DESCONECTADA,"2,90750000","-76,31472000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2216,"271,40",70,9,"27692260,00"
72407,EMTEL,891502163-1,08,ATLANTICO,08436,MANATI,8436001,COMPUERTA,DESCONECTADA,"10,41099000","-75,06712000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,1001,"32,10",3,10,"119630563,20"
72307,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70820,SANTIAGO DE TOLU,70820013,SANTA LUCIA,DESCONECTADA,"9,47421278","-75,53121750",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72528,EMTEL,891502163-1,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,95001000,VDA.  EL RETIRO,DESCONECTADA,"2,53966700","-72,70400000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,51,",93",0,10,"119630563,20"
71197,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19130,CAJIBIO,19130004,EL CARMELO,DESCONECTADA,"2,72417000","-76,69361000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,2884,"373,90",78,9,"27692260,00"
72473,EMTEL,891502163-1,27,CHOCO,27205,CONDOTO,27205000,CONDOTO,DESCONECTADA,"5,09000000","-76,65000000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,7235,"580,02",58,10,"119630563,20"
71206,RED DE INGENIERIA S.A.S.,804012847-1,19,CAUCA,19355,INZA,19355009,TURMIN�,DESCONECTADA,"2,50139000","-76,02139000",2022-02-01,2022-06-30,2022-10-30,2022-12-31,4952,"550,66",111,9,"27692260,00"
72309,RED DE INGENIERIA S.A.S.,804012847-1,70,SUCRE,70820,SANTIAGO DE TOLU,70820013,SANTA LUCIA,DESCONECTADA,"9,47421278","-75,53121750",2020-08-08,2022-02-07,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
71320,RED DE INGENIERIA S.A.S.,804012847-1,23,CORDOBA,23090,CANALETE,23090021,QUEBRADA DE URANGO,DESCONECTADA,"8,75806000","-76,18333000",2019-12-02,2021-09-01,2022-10-30,2022-12-31,0,",00",0,9,"27007797,00"
72415,EMTEL,891502163-1,08,ATLANTICO,08832,TUBARA,8832000,CUATRO ROCAS,DESCONECTADA,"10,92257000","-74,94323000",2020-09-04,2022-06-30,2022-10-30,2022-12-31,3782,"200,73",30,10,"119630563,20"
